30000285|GI-1601141|2016-01-10 00:00:00.0|2016-01-10 00:00:00.0|240.00|14.40|0.00|2016-01-13 17:00:18.707|2016-01-14 16:25:34.823|Jan Feb Mar 2016|AED_ELEGANT
30EM0221|DISB-160331|2016-02-29 00:00:00.0|2016-02-29 00:00:00.0|89.00|5.34|0.00|2016-02-29 16:27:24.4|2016-02-29 16:28:40.05|Photostate and certification of Forms 24,44, 49 & M&A and confirmation letter|AED_ELEGANT
30EM1295|DISB-160300|2016-02-25 00:00:00.0|2016-02-25 00:00:00.0|59.00|3.54|0.00|2016-02-25 11:15:02.82|2016-02-25 12:15:55.883|Photostate & certification of Forms 24,,49 (3x),32A (2x)M&A (3x) &A/R(1x)|AED_ELEGANT
30EM0321|DISB-160370|2016-03-10 00:00:00.0|2016-03-10 00:00:00.0|700.00|42.00|0.00|2016-03-10 12:04:29.093|2016-03-10 12:18:58.07|Change of Company Name & Registered Office|AED_ELEGANT
30EM0214|DISB-160362|2016-03-08 00:00:00.0|2016-03-08 00:00:00.0|142.00|8.52|0.00|2016-03-08 16:38:58.27|2016-03-08 17:06:06.4|CTC Annual Return 2015, Forms 24, Forms 32A & CITI Bank Confirmation Letter|AED_ELEGANT
30EM0214|DISB-160038|2016-01-08 00:00:00.0|2016-01-08 00:00:00.0|100.00|6.00|0.00|2016-01-08 11:11:12.57|2016-01-15 18:07:00.443|Prepare froms 32A  & lodgement to LHDN|AED_ELEGANT
30EM0221|DISB-160033|2016-01-08 00:00:00.0|2016-01-08 00:00:00.0|125.00|7.50|0.00|2016-01-08 10:41:15.17|2016-01-08 11:38:28.95|Prepare for express Filling for Form 44 & Form 49 for change of secretary|AED_ELEGANT
30EM0001|GI-1600410|2016-01-10 00:00:00.0|2016-01-10 00:00:00.0|300.00|18.00|0.00|2016-01-11 09:09:36.9|2016-01-11 09:09:36.9|Jan Feb Mar 2016|AED_ELEGANT
30EM0005|GI-1600407|2016-01-10 00:00:00.0|2016-01-10 00:00:00.0|240.00|14.40|0.00|2016-01-11 09:07:49.41|2016-01-11 09:07:49.41|Jan Feb Mar 2016|AED_ELEGANT
30EM0221|DISB-160034|2016-01-08 00:00:00.0|2016-01-08 00:00:00.0|345.00|20.70|0.00|2016-01-08 10:51:32.52|2016-01-08 11:39:20.97|Prepare forms & express Filling for Forms 48A & Form 49 for change of Directors|AED_ELEGANT
30EM0221|DISB-160035|2016-01-08 00:00:00.0|2016-01-08 00:00:00.0|200.00|12.00|0.00|2016-01-08 10:56:24.477|2016-01-08 11:20:54.55|Prepare forms 32A  & lodgement to LHDN|AED_ELEGANT
30EM0214|DISB-160036|2016-01-08 00:00:00.0|2016-01-08 00:00:00.0|125.00|7.50|0.00|2016-01-08 11:01:12.69|2016-01-15 18:05:53.373|Prepare for express Filing for From 44 & From 49 for change of secretary|AED_ELEGANT
30EM0214|DISB-160037|2016-01-08 00:00:00.0|2016-01-08 00:00:00.0|350.00|21.00|0.00|2016-01-08 11:07:56.373|2016-01-15 18:03:40.747|Prepare forms & express Filing for Froms 48A & Froms 49 for change of Directors|AED_ELEGANT
30EM1276|GI-1601913|2016-04-01 00:00:00.0|2016-04-01 00:00:00.0|240.00|14.40|0.00|2016-03-29 11:00:43.79|2016-03-29 11:00:43.79|Apr May Jun 2016|AED_ELEGANT
30EM0321|GI-1601915|2016-04-01 00:00:00.0|2016-04-01 00:00:00.0|210.00|12.60|0.00|2016-03-29 11:07:05.647|2016-03-29 11:07:05.647|Apr May Jun 2016|AED_ELEGANT
30EM1278|GI-1601917|2016-04-01 00:00:00.0|2016-04-01 00:00:00.0|300.00|18.00|0.00|2016-03-29 11:12:18.52|2016-03-29 11:12:18.52|Apr May Jun 2016|AED_ELEGANT
30EM1262|GI-1601919|2016-04-01 00:00:00.0|2016-04-01 00:00:00.0|240.00|14.40|0.00|2016-03-29 11:15:34.47|2016-03-29 11:15:34.47|Apr May Jun 2016|AED_ELEGANT
30EM1295|GI-1601932|2016-04-01 00:00:00.0|2016-04-01 00:00:00.0|300.00|18.00|0.00|2016-03-29 11:36:58.04|2016-03-29 11:36:58.04|Apr May Jun 2016|AED_ELEGANT
30EM0321|DISB-160644|2016-04-11 00:00:00.0|2016-04-11 00:00:00.0|148.00|8.70|0.00|2016-04-11 16:46:54.44|2016-04-11 16:55:51.853|CTC of Forms 24, 44, 49 and M&A (5X), Transfer of Shares & Stamping|AED_ELEGANT
30EM0221|DISB-160689|2016-04-14 00:00:00.0|2016-04-14 00:00:00.0|70.00|4.20|0.00|2016-04-14 15:13:05.767|2016-04-14 15:13:05.767|Photostat and certification of Forms 11, 24, 28, 44, 49 and M&A,Courier Services|AED_ELEGANT
30EM0005|DISB-160716|2016-04-15 00:00:00.0|2016-04-15 00:00:00.0|300.00|18.00|0.00|2016-04-15 14:37:33.89|2016-04-15 14:37:33.89|Filing Annual Return 2016 and account attestation|AED_ELEGANT
30EM0550|DISB-160724|2016-04-18 00:00:00.0|2016-04-18 00:00:00.0|103.00|6.00|0.00|2016-04-18 09:49:24.94|2016-04-18 09:49:24.94|LHDN Stamping Fees & Handling Charges (Form 32A)|AED_ELEGANT
30EM1276|DISB-160433|2016-03-16 00:00:00.0|2016-03-16 00:00:00.0|51.00|3.06|0.00|2016-03-16 15:29:55.733|2016-03-16 15:29:55.733|Photostate and certification of latest FORMS 9,24,44, 49 M&A (3 Sets)|AED_ELEGANT
30EM0101|DISB-160466|2016-03-21 00:00:00.0|2016-03-21 00:00:00.0|100.00|6.00|0.00|2016-03-21 17:15:06.173|2016-03-21 17:15:06.173|CONFIRMATION LETTER |AED_ELEGANT
30EM0001|I-0001842|2015-03-20 00:00:00.0|2015-03-20 00:00:00.0|300.00|0.00|0.00|2015-03-20 11:24:38.933|2015-03-20 11:28:06.42|APPOINTMENT OF DIRECTOR & CPO|AED_ELEGANT
30EM1295|DISB-160756|2016-04-19 00:00:00.0|2016-04-19 00:00:00.0|150.00|9.00|0.00|2016-04-19 14:35:43.837|2016-04-19 14:35:43.837|Filing Annual Return 2016 and account attestation|AED_ELEGANT
30EM1320|DISB-160790|2016-04-21 00:00:00.0|2016-04-21 00:00:00.0|16.00|0.96|0.00|2016-04-21 09:50:29.927|2016-04-21 09:50:29.927|Photostat and certification of Forms 24,44,49 and M&A (1set)|AED_ELEGANT
30EM1278|DISB-160812|2016-04-21 00:00:00.0|2016-04-21 00:00:00.0|50.00|3.00|0.00|2016-04-21 16:37:55.273|2016-04-26 12:30:39.747|Confirmation letter to Malaysia Expatriate Talent Service Centre & Corp search|AED_ELEGANT
30EM1320|DISB-160840|2016-04-25 00:00:00.0|2016-04-25 00:00:00.0|32.00|1.92|0.00|2016-04-25 10:24:45.543|2016-04-25 10:24:45.543|Photostat and certification of Forms 24,44, 49 and M&A(2sets) |AED_ELEGANT
30EM0171|DISB-160839 |2016-04-25 00:00:00.0|2016-04-25 00:00:00.0|26.00|1.56|0.00|2016-04-25 10:21:17.003|2016-04-25 10:29:50.7|Photostat and certification of Forms 24,44, 49 and M&A(2sets) |AED_ELEGANT
30EM1278|DISB-160870|2016-04-26 00:00:00.0|2016-04-26 00:00:00.0|400.00|24.00|0.00|2016-04-26 12:40:18.813|2016-04-27 09:38:58.393|Filing Annual Return 2016 and account attestation & Form 52|AED_ELEGANT
30EM0273|GI-1601406|2016-04-01 00:00:00.0|2016-04-01 00:00:00.0|300.00|18.00|0.00|2016-03-14 16:52:43.293|2016-03-14 16:52:43.293|Apr May Jun 2016|AED_ELEGANT
30EM1278|DISB-160881|2016-04-27 00:00:00.0|2016-04-27 00:00:00.0|100.00|6.00|0.00|2016-04-27 09:51:23.193|2016-04-27 09:51:23.193|Filing for Form 49 for appointment of Managing Director|AED_ELEGANT
30EM0001|DISB-160926|2016-04-29 00:00:00.0|2016-04-29 00:00:00.0|310.00|18.60|0.00|2016-04-29 12:05:59.137|2016-04-29 12:05:59.137|Filing Annual Return 2016 and account attestation & Courier Services|AED_ELEGANT
30EM0214|GI-1601961|2016-04-01 00:00:00.0|2016-04-01 00:00:00.0|240.00|14.40|0.00|2016-03-29 16:32:52.1|2016-03-29 16:32:52.1|Apr May Jun 2016|AED_ELEGANT
30EM0221|GI-1601962|2016-04-01 00:00:00.0|2016-04-01 00:00:00.0|240.00|14.40|0.00|2016-03-29 16:33:39.537|2016-03-29 16:33:39.537|Apr May Jun 2016|AED_ELEGANT
30EM0327|GI-1601966|2016-04-01 00:00:00.0|2016-04-01 00:00:00.0|240.00|14.40|0.00|2016-03-29 16:37:54.657|2016-03-29 16:37:54.657|Apr May Jun 2016|AED_ELEGANT
30EM0214|DISB-161063|2016-05-13 00:00:00.0|2016-05-13 00:00:00.0|46.00|2.76|0.00|2016-05-13 14:07:40.373|2016-05-13 14:29:10.633|Photostate and certification of Form9 (5sets) for banker & government purposes|AED_ELEGANT
30EM0587|DISB-161082|2016-05-16 00:00:00.0|2016-05-16 00:00:00.0|59.00|3.54|0.00|2016-05-16 10:30:30.913|2016-05-16 10:30:30.913|Confirmation Letter to Public Bank & Photostate and Certified F24, 44, 49, M&A|AED_ELEGANT
30EM0221|DISB-161064|2016-05-13 00:00:00.0|2016-05-13 00:00:00.0|152.00|9.12|0.00|2016-05-13 14:22:10.477|2016-05-13 14:54:20.44|Certification of Form 9 & 13,24,44,49 and M&A for banker & government purposes|AED_ELEGANT
30EM0221|DISB-161154|2016-05-23 00:00:00.0|2016-05-23 00:00:00.0|350.00|21.00|0.00|2016-05-23 09:38:45.713|2016-05-23 09:38:45.713|Filing Annual Return 2016 and account attestation & Company Charge Search for AR|AED_ELEGANT
30EM0273|GI-00179|2015-04-15 00:00:00.0|2015-04-15 00:00:00.0|300.00|18.00|0.00|2015-04-16 14:43:35.273|2015-04-16 14:43:35.273|Apr May Jun 2015|AED_ELEGANT
30EM0550|DISB-000148|2015-04-17 00:00:00.0|2015-04-17 00:00:00.0|206.00|12.00|0.00|2015-04-17 09:14:44.557|2015-04-17 09:14:44.557|SHARES TRANSFER AND VALUATION|AED_ELEGANT
30EM0550|DISB-161210|2016-05-27 00:00:00.0|2016-05-27 00:00:00.0|300.00|18.00|0.00|2016-05-27 14:52:37.357|2016-05-27 14:52:37.357|annual return 2016 ,accounts attestation   |AED_ELEGANT
30EM0221|DISB-161260|2016-06-02 00:00:00.0|2016-06-02 00:00:00.0|30550.00|33.00|0.00|2016-06-02 16:30:43.187|2016-06-02 17:39:24.9|Increase of authorised capital and alloment of shares|AED_ELEGANT
30EM1212|DISB-161287|2016-06-07 00:00:00.0|2016-06-07 00:00:00.0|354.00|21.24|375.24|2016-06-07 09:24:03.317|2016-06-07 11:13:57.773|Certified forms & Change of Directors|AED_ELEGANT
30EM1227|DISB-161356|2016-06-14 00:00:00.0|2016-06-14 00:00:00.0|2200.00|12.00|0.00|2016-06-14 10:22:14.64|2016-06-14 10:22:14.64|Increase of authorised capital to 500,000|AED_ELEGANT
30EM0221|DISB-161366|2016-06-14 00:00:00.0|2016-06-14 00:00:00.0|22.00|1.32|0.00|2016-06-14 14:44:15.553|2016-06-14 14:48:39.58|Certified forms 24 ( 4 sets ) for bank loan purpose & Courier Services |AED_ELEGANT
30EM1227|DISB-161351|2016-06-14 00:00:00.0|2016-06-14 00:00:00.0|206.00|12.00|0.00|2016-06-14 09:58:11.41|2016-06-14 09:58:11.41|Transfer of Shares & stamp duty|AED_ELEGANT
30EM159A|DISB-161394|2016-06-17 00:00:00.0|2016-06-17 00:00:00.0|22.00|1.32|0.00|2016-06-17 12:51:59.633|2016-06-17 12:51:59.633|Certification of Form 9 & 49 & Courier Services |AED_ELEGANT
30EM0001|GI-1602421|2016-07-01 00:00:00.0|2016-07-01 00:00:00.0|300.00|18.00|0.00|2016-06-20 16:08:17.35|2016-06-20 16:08:17.35|JUL AUG SEP 2016|AED_ELEGANT
30EM0005|GI-1602425|2016-07-01 00:00:00.0|2016-07-01 00:00:00.0|240.00|14.40|254.40|2016-06-20 16:08:18.8|2016-06-20 16:08:18.8|JUL AUG SEP 2016|AED_ELEGANT
30EM0550|GI-00589|2015-04-15 00:00:00.0|2015-04-15 00:00:00.0|320.00|19.20|0.00|2015-04-24 11:57:36.38|2015-04-24 11:57:36.38|Mar 2015 - Jun 2015|AED_ELEGANT
30EM1276|DISB-161437|2016-06-23 00:00:00.0|2016-06-23 00:00:00.0|37.00|2.22|0.00|2016-06-23 08:43:06.94|2016-06-23 08:43:06.94|Certification of Form 24,44, 49 & M&A (3sets)|AED_ELEGANT
30EM1276|DISB-161845|2016-07-28 00:00:00.0|2016-07-28 00:00:00.0|87.00|5.22|0.00|2016-07-28 16:28:49.243|2016-07-28 16:44:54.27|Certification of Form 24,44, 49 & M&A, Confirmation Letter to PBB |AED_ELEGANT
30EM0171|DISB-161928|2016-08-10 00:00:00.0|2016-08-10 00:00:00.0|15.00|0.90|0.00|2016-08-10 16:06:56.55|2016-08-10 16:06:56.55|Certification of Form 24,44,49 and M&A for safe keeping purpose|AED_ELEGANT
30EM0321|DISB-161944|2016-08-11 00:00:00.0|2016-08-11 00:00:00.0|34.00|2.04|0.00|2016-08-11 11:10:36.743|2016-08-11 11:10:36.743|Photostat and certification of F24,44,49 & M&A (2x) for Telekom purpose|AED_ELEGANT
30EM0753|DISB-161951|2016-08-11 00:00:00.0|2016-08-11 00:00:00.0|500.00|30.00|0.00|2016-08-11 16:10:36.297|2016-08-11 16:10:36.297|Change of Company name|AED_ELEGANT
30EM1320|DISB-161967|2016-08-15 00:00:00.0|2016-08-15 00:00:00.0|309.00|18.00|0.00|2016-08-15 09:34:53.98|2016-08-15 09:34:53.98|Transfer of Shares & stamp duty|AED_ELEGANT
30EM0142|DISB-161969|2016-08-15 00:00:00.0|2016-08-15 00:00:00.0|300.00|18.00|318.00|2016-08-15 10:48:45.187|2016-08-15 10:48:45.187|Preparation for Appointment of directors|AED_ELEGANT
30EM1276|DISB-161986|2016-08-16 00:00:00.0|2016-08-16 00:00:00.0|51.00|3.06|0.00|2016-08-16 09:47:55.417|2016-08-16 09:47:55.417|Certification of Form 24,44,49 and M&A for disposal of motor vehicle purpose|AED_ELEGANT
30EM1212|DISB-161968|2016-08-15 00:00:00.0|2016-08-15 00:00:00.0|300.00|18.00|318.00|2016-08-15 09:54:17.84|2016-08-18 10:18:50.757|Preparing and filing Form 49 & 48A for appointment of director & Express Filing|AED_ELEGANT
30EM0142|GI-1603571|2016-08-15 00:00:00.0|2016-08-15 00:00:00.0|560.00|33.60|593.60|2016-08-15 14:20:26.86|2016-08-15 14:20:26.86|MAR 2016 - SEP 2016|AED_ELEGANT
30EM1320|GI-1603572|2016-08-15 00:00:00.0|2016-08-15 00:00:00.0|560.00|33.60|0.00|2016-08-15 14:28:05.047|2016-08-15 14:28:05.047|MAR 2016 - SEP 2016|AED_ELEGANT
30EM1212|DISB-162008|2016-08-18 00:00:00.0|2016-08-18 00:00:00.0|103.00|6.00|109.00|2016-08-18 10:15:14.833|2016-08-18 10:15:14.833|Transfer of Shares & stamp duty ( Mr Bong KH to Ronald Chew CH )|AED_ELEGANT
30EM1295|DISB-162024|2016-08-19 00:00:00.0|2016-08-19 00:00:00.0|50.00|3.00|53.00|2016-08-19 10:22:34.573|2016-08-19 10:22:34.573|SSM CTC for form 9, 13 & 49|AED_ELEGANT
30EM0491|DISB-162026|2016-08-19 00:00:00.0|2016-08-19 00:00:00.0|52.00|3.12|0.00|2016-08-19 10:52:31.55|2017-01-18 12:34:15.087|Certification of Form 24,44,49 and M&A (4x)for application of income tax purpose|AED_ELEGANT
30EM0510|GI-1602792|2016-07-01 00:00:00.0|2016-07-01 00:00:00.0|240.00|14.40|254.40|2016-06-20 16:10:33.12|2016-06-20 16:10:33.12|JUL AUG SEP 2016|AED_ELEGANT
30EM0550|GI-1602824|2016-07-01 00:00:00.0|2016-07-01 00:00:00.0|240.00|14.40|0.00|2016-06-20 16:10:49.0|2016-06-20 16:10:49.0|JUL AUG SEP 2016|AED_ELEGANT
30EM0587|DISB-162070|2016-08-24 00:00:00.0|2016-08-24 00:00:00.0|67.00|4.02|0.00|2016-08-24 16:36:12.797|2016-08-24 16:36:12.797|Certified of Form24,44,49,M&A,IC & confirmation letter to PBB for hire-purchase|AED_ELEGANT
30EM0001|DISB-000525|2015-06-04 00:00:00.0|2015-06-04 00:00:00.0|100.00|0.00|0.00|2015-06-04 11:54:49.08|2015-06-04 11:54:49.08|Penalty on late lodgement of Form 49|AED_ELEGANT
30EM1118|GI-1603261|2016-07-01 00:00:00.0|2016-07-01 00:00:00.0|240.00|14.40|0.00|2016-06-20 16:13:25.89|2016-06-20 16:13:25.89|JUL AUG SEP 2016|AED_ELEGANT
30EM1227|GI-1603342|2016-07-01 00:00:00.0|2016-07-01 00:00:00.0|300.00|18.00|0.00|2016-06-20 16:13:54.38|2016-06-20 16:13:54.38|JUL AUG SEP 2016|AED_ELEGANT
30EM1262|GI-1603374|2016-07-01 00:00:00.0|2016-07-01 00:00:00.0|240.00|14.40|0.00|2016-06-20 16:14:05.7|2016-06-20 16:14:05.7|JUL AUG SEP 2016|AED_ELEGANT
30EM1276|GI-1603385|2016-07-01 00:00:00.0|2016-07-01 00:00:00.0|240.00|14.40|0.00|2016-06-20 16:14:09.693|2016-06-20 16:14:09.693|JUL AUG SEP 2016|AED_ELEGANT
30EM1278|GI-1603387|2016-07-01 00:00:00.0|2016-07-01 00:00:00.0|300.00|18.00|0.00|2016-06-20 16:14:10.44|2016-06-20 16:14:10.44|JUL AUG SEP 2016|AED_ELEGANT
30EM1295|GI-1603404|2016-07-01 00:00:00.0|2016-07-01 00:00:00.0|300.00|18.00|0.00|2016-06-20 16:14:16.657|2016-06-20 16:14:16.657|JUL AUG SEP 2016|AED_ELEGANT
30EM1309|GI-1603413|2016-07-01 00:00:00.0|2016-07-01 00:00:00.0|180.00|10.80|0.00|2016-06-20 16:14:19.76|2016-06-20 16:14:19.76|JUL AUG SEP 2016|AED_ELEGANT
30EM159A|GI-1603422|2016-07-01 00:00:00.0|2016-07-01 00:00:00.0|240.00|14.40|0.00|2016-06-20 16:14:22.827|2016-09-28 16:39:03.533|JUL AUG SEP 2016|AED_ELEGANT
30EM1212|DISB-162156|2016-09-07 00:00:00.0|2016-09-07 00:00:00.0|3000.00|180.00|0.00|2016-09-07 09:03:26.05|2016-09-07 09:17:48.143|Attestation & endorsement of translated docs by the relavant departments.|AED_ELEGANT
30EM1263|DISB-162178|2016-09-09 00:00:00.0|2016-09-09 00:00:00.0|50.00|3.00|0.00|2016-09-09 11:06:40.427|2016-09-09 11:06:40.427|Search Report of Company Profile|AED_ELEGANT
30EM1209|DISB-162179|2016-09-09 00:00:00.0|2016-09-09 00:00:00.0|50.00|3.00|0.00|2016-09-09 11:08:07.497|2016-09-09 11:08:07.497|Search Report of Company Profile|AED_ELEGANT
30EM0273|GI-01234|2015-07-01 00:00:00.0|2015-07-01 00:00:00.0|300.00|18.00|0.00|2015-07-02 15:24:48.417|2015-07-02 15:24:48.417|July Aug Sept 2015|AED_ELEGANT
30EM1209|DISB-162180|2016-09-09 00:00:00.0|2016-09-09 00:00:00.0|550.00|33.00|0.00|2016-09-09 11:32:41.58|2016-09-09 11:32:41.58|Express Filing of AR 2014, Filing of AR 2015 & Acc with Late lodgement fee|AED_ELEGANT
30EM0881|DISB-162181|2016-09-09 00:00:00.0|2016-09-09 00:00:00.0|50.00|3.00|53.00|2016-09-09 11:43:15.567|2016-09-09 11:43:15.567|Purchase of company's rubber stamp|AED_ELEGANT
30EM1300|DISB-162190|2016-09-09 00:00:00.0|2016-09-09 00:00:00.0|100.00|6.00|0.00|2016-09-09 15:37:35.273|2016-09-09 15:37:35.273|Express filing for form 44 & 49(Change of Co. Sec. & Registered office )|AED_ELEGANT
30EM0001|GI-1603594|2016-10-01 00:00:00.0|2016-10-01 00:00:00.0|300.00|18.00|0.00|2016-09-14 16:25:09.823|2016-09-14 16:25:09.823|OCT NOV DEC 2016|AED_ELEGANT
30EM0005|GI-1603598|2016-10-01 00:00:00.0|2016-10-01 00:00:00.0|240.00|14.40|254.40|2016-09-14 16:25:29.65|2016-09-14 16:25:29.65|OCT NOV DEC 2016|AED_ELEGANT
30EM0101|GI-1603675|2016-10-01 00:00:00.0|2016-10-01 00:00:00.0|240.00|14.40|254.40|2016-09-14 16:29:55.45|2016-09-14 16:29:55.45|OCT NOV DEC 2016|AED_ELEGANT
30EM0510|DISB-000897|2015-07-03 00:00:00.0|2015-07-03 00:00:00.0|12.00|0.72|0.00|2015-07-03 09:25:28.857|2015-07-03 09:25:28.857|ertified of Form 9,24,49 & M&A|AED_ELEGANT
30EM0171|GI-1603724|2016-10-01 00:00:00.0|2016-10-01 00:00:00.0|240.00|14.40|0.00|2016-09-14 16:32:58.01|2016-09-14 16:32:58.01|OCT NOV DEC 2016|AED_ELEGANT
30EM0587|GI-1604043|2016-10-01 00:00:00.0|2016-10-01 00:00:00.0|240.00|14.40|0.00|2016-09-14 16:49:52.413|2016-09-14 16:49:52.413|OCT NOV DEC 2016|AED_ELEGANT
30EM0005|GI-01374|2015-07-01 00:00:00.0|2015-07-01 00:00:00.0|240.00|14.40|0.00|2015-07-09 12:12:39.197|2015-07-09 12:12:39.197|July Aug Sept 2015|AED_ELEGANT
